,TSNE_1,TSNE_2,cluster_assignment
103241,37.85535,25.164978,28 CB Granule                  
108915,53.704304,-17.819715,71 Bergmann Glia               
57065,13.228252,-29.038904,4 Medium Spiny Neurons         
160421,51.929554,-28.975746,68 Astro Slc7a10               
125917,-22.169554,48.70522,53 Unresolved                  
157082,-35.047707,-1.9810365,11 CTX PyrL4/L5                
54858,6.167758,-33.682343,4 Medium Spiny Neurons         
146015,-19.434965,-36.39552,11 CTX PyrL4/L5                
121769,36.028217,15.888007,25 CB Granule Precursor        
60667,-4.5188165,8.404017,44 Migrating Int Lhx6          
47929,-19.86471,2.6893466,53 Unresolved                  
43179,-15.127529,19.654156,53 Unresolved                  
32413,76.78059,12.629973,58 Oligo NFOL1                 
112025,-46.069782,24.617153,53 Unresolved                  
41488,-4.781361,17.342596,53 Unresolved                  
83524,-43.624214,-4.2679076,53 Unresolved                  
78803,-28.89134,-22.772146,40 HIPP Granule/PyrCA3         
146816,-39.438156,34.70052,53 Unresolved                  
60777,-24.46323,-28.091833,9 CTX PyrL2/L3/L4 Mef2c        
136064,36.991985,14.281507,25 CB Granule Precursor        
119943,-39.11809,25.675705,53 Unresolved                  
47358,41.937683,8.163479,25 CB Granule Precursor        
88764,-42.747326,-37.85952,9 CTX PyrL2/L3/L4 Mef2c        
104309,-33.92572,0.2398613,53 Unresolved                  
80068,-29.879236,-4.5021644,53 Unresolved                  
47800,34.286636,24.080816,28 CB Granule                  
143480,0.57090896,15.565866,53 Unresolved                  
5891,-41.80662,43.6075,23 Purkinje Late               
18420,-20.696394,24.519587,53 Unresolved                  
30527,-16.384377,8.1195345,53 Unresolved                  
33448,-25.415167,-39.44429,9 CTX PyrL2/L3/L4 Mef2c        
130802,-43.649883,18.983536,53 Unresolved                  
21101,60.707676,-24.30266,68 Astro Slc7a10               
22169,-36.16417,-4.294257,53 Unresolved                  
107526,45.88564,-24.15378,69 Astro Prdm16                
8811,55.91491,-27.163355,68 Astro Slc7a10               
128331,-34.69116,43.190403,53 Unresolved                  
34260,62.20931,-19.237173,69 Astro Prdm16                
28066,-30.181458,18.78383,53 Unresolved                  
59248,34.557987,42.51813,28 CB Granule                  
120092,1.0469425,15.579117,44 Migrating Int Lhx6          
51939,-25.157272,-3.2962368,53 Unresolved                  
72615,-8.047847,10.818911,44 Migrating Int Lhx6          
156382,-7.4050756,33.554825,53 Unresolved                  
136002,35.223297,29.962545,28 CB Granule                  
101866,-21.117662,21.29664,53 Unresolved                  
82250,44.43731,-18.99637,69 Astro Prdm16                
151728,22.482641,-7.860769,51 SVZ Stem                    
76676,-45.174908,14.628397,20 THAL Glut                   
30099,33.258675,-43.965366,72 Ependyma                    
46749,-27.5882,9.874261,53 Unresolved                  
68693,-21.118662,-33.17844,6 CTX PyrL2/L3/L4 Ntf3         
161665,41.93694,7.518287,25 CB Granule Precursor        
148603,-2.2330494,-11.345128,53 Unresolved                  
60240,77.09073,13.171591,58 Oligo NFOL1                 
148271,-41.630234,-2.1563048,9 CTX PyrL2/L3/L4 Mef2c        
69841,-27.00817,30.02081,53 Unresolved                  
48318,60.413303,17.569973,61 OPC                         
81765,0.089663774,-15.028843,53 Unresolved                  
21279,-23.518826,-18.952843,53 Unresolved                  
81939,10.939716,-8.738916,9 CTX PyrL2/L3/L4 Mef2c        
43656,-36.342243,42.416157,53 Unresolved                  
21394,-38.684948,29.193254,53 Unresolved                  
129579,77.29675,11.055133,58 Oligo NFOL1                 
141699,-46.99916,17.251188,20 THAL Glut                   
87140,25.089037,12.847517,26 CB Int Stellate/Basket      
162454,8.870544,0.63505757,46 Migrating Int Cpa6          
47711,46.7285,-15.545084,53 Unresolved                  
52415,39.125225,6.3937907,25 CB Granule Precursor        
159019,-43.310486,41.638012,23 Purkinje Late               
102903,-43.40814,-3.9687562,53 Unresolved                  
105395,36.30633,32.532833,28 CB Granule                  
145420,37.72623,12.866391,25 CB Granule Precursor        
162673,19.152348,14.029993,53 Unresolved                  
137455,-55.756107,-26.471434,53 Unresolved                  
117053,-28.533796,14.481931,53 Unresolved                  
39909,53.505375,-18.710491,71 Bergmann Glia               
7379,37.851845,35.812767,28 CB Granule                  
120146,89.16769,8.630867,57 Oligo MOL                   
105547,-30.591867,13.054905,53 Unresolved                  
26640,60.135437,-23.66212,68 Astro Slc7a10               
37811,22.647785,29.673687,28 CB Granule                  
955,16.18858,-4.555976,53 Unresolved                  
39142,46.06949,-26.282047,69 Astro Prdm16                
69436,89.61861,13.636877,56 Oligo MFOL1                 
120177,-28.847963,28.15266,53 Unresolved                  
55945,47.29591,-12.813398,48 Migrating Int Pbx3          
5267,37.098335,5.4014235,25 CB Granule Precursor        
30465,2.9853654,-2.2173753,53 Unresolved                  
147846,25.940441,25.837078,53 Unresolved                  
94720,-32.93247,32.994534,53 Unresolved                  
17166,-13.901297,-36.978977,53 Unresolved                  
14636,-18.67931,-11.292322,17 CTX PyrL6                   
136496,34.294956,18.690607,28 CB Granule                  
151770,36.73579,12.841854,25 CB Granule Precursor        
125285,90.15554,9.662479,57 Oligo MOL                   
10692,-3.1931627,11.852366,44 Migrating Int Lhx6          
1268,-31.161064,9.725667,53 Unresolved                  
127875,-32.85428,-23.914326,11 CTX PyrL4/L5                
60794,-29.03524,-22.386246,35 HIPP Pyr Crym               
17356,32.34132,9.236021,28 CB Granule                  
94383,59.412354,-22.66034,68 Astro Slc7a10               
126208,41.168175,20.399393,28 CB Granule                  
13514,87.45377,9.533037,57 Oligo MOL                   
26071,-12.656184,-30.963703,53 Unresolved                  
125244,-30.988123,5.146673,53 Unresolved                  
152497,88.52911,13.5175,56 Oligo MFOL1                 
33235,-45.921406,-31.99589,14 CTX PyrL6a                  
10970,34.45046,30.959028,28 CB Granule                  
17593,-16.302547,25.324873,53 Unresolved                  
104025,-45.824287,-25.897692,40 HIPP Granule/PyrCA3         
140305,38.94381,36.733467,28 CB Granule                  
35019,-24.79896,-35.340527,9 CTX PyrL2/L3/L4 Mef2c        
80629,-25.511475,28.699522,53 Unresolved                  
23077,40.35573,3.2691588,69 Astro Prdm16                
77390,9.904898,-22.502607,4 Medium Spiny Neurons         
21672,-16.86534,28.827127,19 MTt Glut                    
151239,57.608475,-26.50799,68 Astro Slc7a10               
42919,-40.41607,-39.081078,17 CTX PyrL6                   
70597,-39.510002,-20.314188,11 CTX PyrL4/L5                
110743,-33.254635,-34.585987,53 Unresolved                  
116732,-38.887787,-33.75079,6 CTX PyrL2/L3/L4 Ntf3         
23661,-48.54999,-9.907159,20 THAL Glut                   
19250,-2.1173847,-24.675797,53 Unresolved                  
116493,38.588745,3.0076272,25 CB Granule Precursor        
42445,-13.884925,41.12803,53 Unresolved                  
145891,51.678898,-10.405606,28 CB Granule                  
60793,-8.983121,-8.26027,4 Medium Spiny Neurons         
98231,72.46039,12.539127,59 Oligo COP1                  
7566,-33.204376,-14.788682,53 Unresolved                  
64303,5.8046293,4.3175387,53 Unresolved                  
162038,33.399082,39.62745,28 CB Granule                  
114299,-40.180687,33.274975,53 Unresolved                  
33302,-19.055307,-41.606453,9 CTX PyrL2/L3/L4 Mef2c        
11338,40.399704,4.398299,25 CB Granule Precursor        
140703,-44.694973,-22.435638,38 HIPP Pyr Grik4              
4920,50.62251,-22.314978,70 Astro Gfap                  
65503,-47.25404,-23.687134,35 HIPP Pyr Crym               
161173,-15.468988,44.784763,31 MD Int Rxfp2                
133946,-31.52269,15.860583,53 Unresolved                  
41509,-33.27206,-23.21748,53 Unresolved                  
121113,-15.907893,20.78506,53 Unresolved                  
77016,-39.625523,19.282791,53 Unresolved                  
111369,-39.512203,37.167137,53 Unresolved                  
95399,38.678665,37.985226,28 CB Granule                  
110331,-25.478493,-24.973312,35 HIPP Pyr Crym               
73081,61.939087,10.71388,53 Unresolved                  
132276,-12.142039,34.345493,53 Unresolved                  
117561,-42.38896,1.8653564,53 Unresolved                  
51754,41.465553,-19.296795,69 Astro Prdm16                
69106,16.75986,12.596167,53 Unresolved                  
118858,-19.090586,-29.154373,37 HIPP Pyr Precursor          
115454,-14.810697,-39.096676,53 Unresolved                  
130145,-16.614744,26.780989,53 Unresolved                  
146579,-5.8884463,19.418201,44 Migrating Int Lhx6          
107707,-28.60068,-4.640604,53 Unresolved                  
114363,-13.602299,29.673738,53 Unresolved                  
69824,-11.2033825,-9.635331,43 SC Glut Gna14               
21996,12.364591,-33.09857,53 Unresolved                  
9563,16.869635,-15.810628,4 Medium Spiny Neurons         
77387,15.446501,-32.22442,53 Unresolved                  
18609,37.77926,38.562405,28 CB Granule                  
82162,-9.184585,11.249765,44 Migrating Int Lhx6          
54912,-4.0530705,9.297583,44 Migrating Int Lhx6          
75366,47.84749,-23.586058,69 Astro Prdm16                
103639,33.034702,38.298805,28 CB Granule                  
9303,36.27263,30.080996,28 CB Granule                  
120216,28.244717,28.147411,28 CB Granule                  
58434,36.564873,0.31042612,29 CB Int Precursor            
71328,-18.889439,-11.142322,53 Unresolved                  
50636,39.817406,32.800728,28 CB Granule                  
157583,-1.5897108,30.681047,27 CB Int Golgi/Stellate/Basket
86524,-15.287898,44.862015,31 MD Int Rxfp2                
58031,-33.290874,42.715145,53 Unresolved                  
162819,44.3612,-9.155083,69 Astro Prdm16                
69620,-47.920017,-30.433596,14 CTX PyrL6a                  
74494,35.973705,4.112838,29 CB Int Precursor            
88500,-23.683844,18.738976,53 Unresolved                  
139767,58.12335,-22.8478,69 Astro Prdm16                
103303,-1.5466759,11.40128,44 Migrating Int Lhx6          
69392,9.633624,0.25064018,46 Migrating Int Cpa6          
28645,-10.583498,3.1257277,53 Unresolved                  
40531,9.3924465,1.2219851,46 Migrating Int Cpa6          
17222,-47.105988,-28.781294,9 CTX PyrL2/L3/L4 Mef2c        
122534,25.052624,26.549225,53 Unresolved                  
141341,-17.593147,34.2497,53 Unresolved                  
26807,-26.163172,-36.411503,9 CTX PyrL2/L3/L4 Mef2c        
130528,-42.155952,-31.368525,53 Unresolved                  
52147,-53.009182,-30.357529,10 CTX PyrL4 Rorb              
52455,-36.978447,-27.985325,9 CTX PyrL2/L3/L4 Mef2c        
66169,-54.639797,-33.57486,10 CTX PyrL4 Rorb              
65600,-30.67427,-31.422983,16 CTX PyrL5/L6 Npr3           
24663,52.768,-30.12319,71 Bergmann Glia               
12246,68.98223,7.0571933,28 CB Granule                  
124513,16.34047,-4.479257,48 Migrating Int Pbx3          
112446,-27.855494,20.855955,20 THAL Glut                   
491,-2.4171073,24.192823,53 Unresolved                  
9803,-51.58417,-13.5850115,35 HIPP Pyr Crym               
157318,30.794065,10.11767,28 CB Granule                  
64964,53.96551,-23.391813,69 Astro Prdm16                
147533,-13.264428,-15.32291,2 OB Mitral/Tufted Ms4a15      
48991,35.609657,7.4727273,25 CB Granule Precursor        
25066,65.79243,9.701602,61 OPC                         
104143,14.096068,-15.623118,4 Medium Spiny Neurons         
71180,-8.243404,0.025257884,44 Migrating Int Lhx6          
3442,39.239452,41.27829,28 CB Granule                  
99995,-18.59015,6.835048,53 Unresolved                  
140564,-25.039381,-41.384357,6 CTX PyrL2/L3/L4 Ntf3         
160706,-23.685757,-36.381092,9 CTX PyrL2/L3/L4 Mef2c        
144774,33.37532,34.332607,28 CB Granule                  
12938,-36.760353,-22.599043,11 CTX PyrL4/L5                
90272,-28.895706,-12.8869095,4 Medium Spiny Neurons         
76327,-48.838436,-13.434486,53 Unresolved                  
123528,-45.66576,14.699852,20 THAL Glut                   
149108,-32.091915,20.294888,53 Unresolved                  
32300,-14.666887,-24.938707,1 OB Mitral/Tufted Eomes       
120830,-8.60813,-8.863301,53 Unresolved                  
104796,3.8349864,-21.881039,4 Medium Spiny Neurons         
23238,64.315956,3.4655085,9 CTX PyrL2/L3/L4 Mef2c        
147653,87.625656,10.526799,57 Oligo MOL                   
67895,-37.657494,-33.832394,53 Unresolved                  
33957,34.731712,5.0685077,36 HIPP Granule Mki67          
65263,-31.205635,12.614831,53 Unresolved                  
67343,-20.456188,6.9630713,4 Medium Spiny Neurons         
102623,33.970592,-46.44196,64 Endothelia                  
30953,-42.12178,1.638895,53 Unresolved                  
136498,26.4703,25.720032,28 CB Granule                  
71506,6.2664623,-20.617426,4 Medium Spiny Neurons         
146737,-15.211047,36.308422,53 Unresolved                  
91822,-36.79987,24.045502,30 MD Glyc Int                 
59584,25.470924,-48.272068,64 Endothelia                  
32866,-27.559286,-13.405247,38 HIPP Pyr Grik4              
50571,-52.663567,-23.486614,53 Unresolved                  
65802,-22.40598,1.5004127,53 Unresolved                  
100547,-22.238054,-3.4584928,53 Unresolved                  
132915,-38.629345,-33.918377,53 Unresolved                  
127624,-19.380941,23.653486,53 Unresolved                  
97233,-22.929028,-35.67833,9 CTX PyrL2/L3/L4 Mef2c        
58733,-21.617144,30.044256,53 Unresolved                  
124339,8.076141,-34.81805,4 Medium Spiny Neurons         
143787,-19.167187,50.971222,53 Unresolved                  
6762,78.135155,12.191571,56 Oligo MFOL1                 
78897,-27.320328,-41.9575,17 CTX PyrL6                   
154990,18.993605,-7.8186297,48 Migrating Int Pbx3          
15491,37.66001,4.1678443,25 CB Granule Precursor        
138052,-32.570175,33.11385,53 Unresolved                  
49296,1.9755725,14.400483,44 Migrating Int Lhx6          
136629,6.9341273,-23.647854,4 Medium Spiny Neurons         
32036,41.800274,-23.53794,69 Astro Prdm16                
76576,56.462086,-23.693657,68 Astro Slc7a10               
132250,-14.745243,30.914392,53 Unresolved                  
140714,15.586941,-34.620026,4 Medium Spiny Neurons         
107847,-40.889217,-32.855198,54 Unresolved Kcng1            
4492,-29.61674,34.986813,53 Unresolved                  
2154,-36.269775,-37.289642,9 CTX PyrL2/L3/L4 Mef2c        
99064,-37.91091,-20.372288,11 CTX PyrL4/L5                
144722,13.198315,-7.560489,1 OB Mitral/Tufted Eomes       
13414,-13.705294,-23.763502,4 Medium Spiny Neurons         
34351,-39.829407,-3.4865649,53 Unresolved                  
118307,-29.505,-27.809721,11 CTX PyrL4/L5                
96055,26.22606,-48.423637,44 Migrating Int Lhx6          
68063,49.862244,-20.774136,69 Astro Prdm16                
243,5.234071,0.99928224,53 Unresolved                  
1288,-20.528345,45.17135,53 Unresolved                  
128219,13.055161,-0.95001745,46 Migrating Int Cpa6          
14958,-14.954655,42.88859,53 Unresolved                  
84226,-36.018463,42.308426,53 Unresolved                  
152484,66.36913,14.656169,61 OPC                         
136217,-18.519527,-39.584915,9 CTX PyrL2/L3/L4 Mef2c        
52025,48.94452,-25.57663,69 Astro Prdm16                
27262,55.105022,-21.904205,69 Astro Prdm16                
68619,-57.42133,-30.230057,53 Unresolved                  
76852,4.429882,-21.607769,4 Medium Spiny Neurons         
65558,74.71166,11.9130745,60 Oligo COP2                  
30091,10.109152,-31.200052,4 Medium Spiny Neurons         
125367,-13.539198,27.377409,53 Unresolved                  
96893,34.112835,17.966194,25 CB Granule Precursor        
71206,71.801544,11.982456,59 Oligo COP1                  
106833,-43.1713,-36.08034,53 Unresolved                  
43100,-9.147181,25.386475,53 Unresolved                  
24454,-35.918808,33.749535,53 Unresolved                  
30024,14.921769,-13.114071,47 Migrating Int Foxp2         
106038,-27.21995,-29.936943,53 Unresolved                  
61415,-21.908707,-42.08115,9 CTX PyrL2/L3/L4 Mef2c        
35790,45.77768,-7.344176,25 CB Granule Precursor        
160165,-25.269115,-27.921087,6 CTX PyrL2/L3/L4 Ntf3         
45455,-44.73608,-18.412413,35 HIPP Pyr Crym               
23814,36.937416,19.508503,28 CB Granule                  
113656,-23.324461,-4.993624,53 Unresolved                  
83561,-26.483519,-9.108,53 Unresolved                  
19523,7.8231153,-24.418745,4 Medium Spiny Neurons         
14142,-10.147126,38.648743,53 Unresolved                  
52876,-32.99931,-43.631214,17 CTX PyrL6                   
124215,-28.47437,4.1141405,53 Unresolved                  
106489,39.875767,19.289387,28 CB Granule                  
60378,-23.815578,11.622609,53 Unresolved                  
162287,38.205746,7.2273197,25 CB Granule Precursor        
131247,6.7621017,0.8321554,53 Unresolved                  
102377,11.934982,-24.001896,4 Medium Spiny Neurons         
8243,-40.844814,37.75957,53 Unresolved                  
137175,-45.759804,25.404121,53 Unresolved                  
89847,40.68141,5.191997,25 CB Granule Precursor        
126343,-22.594006,22.615042,53 Unresolved                  
134229,26.2978,27.702734,28 CB Granule                  
150664,-24.393248,31.839128,53 Unresolved                  
151249,-21.646494,-2.6313002,53 Unresolved                  
14777,7.6394477,-21.13207,4 Medium Spiny Neurons         
49669,-37.999805,35.61046,53 Unresolved                  
77772,-39.280464,-9.555656,9 CTX PyrL2/L3/L4 Mef2c        
96342,-48.712402,-13.302316,53 Unresolved                  
156661,86.2026,9.661456,57 Oligo MOL                   
115334,-13.820689,-4.0553265,53 Unresolved                  
32696,-31.787256,-13.897116,35 HIPP Pyr Crym               
84299,54.006996,-26.957832,69 Astro Prdm16                
28308,39.70634,40.789112,28 CB Granule                  
141437,-7.023966,4.4807982,53 Unresolved                  
126200,14.053747,14.074417,53 Unresolved                  
80610,-19.6713,44.77898,53 Unresolved                  
29493,-24.836197,5.104421,44 Migrating Int Lhx6          
61963,-28.651045,36.7865,53 Unresolved                  
11272,48.916046,-27.066862,68 Astro Slc7a10               
38588,-39.96825,-41.051636,17 CTX PyrL6                   
38989,39.470592,-21.113157,53 Unresolved                  
134963,-39.09738,-39.53601,17 CTX PyrL6                   
53024,-8.792939,21.896494,53 Unresolved                  
16092,-34.18776,-44.295727,17 CTX PyrL6                   
36542,-12.626127,21.522306,17 CTX PyrL6                   
54492,-30.234955,-43.09808,14 CTX PyrL6a                  
113106,-38.84548,25.815603,53 Unresolved                  
107813,8.504181,-18.447792,4 Medium Spiny Neurons         
30208,55.243633,-27.787495,68 Astro Slc7a10               
23340,42.795765,-10.270291,69 Astro Prdm16                
57370,-46.724762,-28.663006,17 CTX PyrL6                   
32454,-42.934814,-10.701527,14 CTX PyrL6a                  
5880,-12.047273,34.58491,53 Unresolved                  
32402,40.63401,6.1840878,25 CB Granule Precursor        
64313,63.224922,-19.983612,69 Astro Prdm16                
141546,-31.247469,3.470304,53 Unresolved                  
136,-17.41084,-23.515995,53 Unresolved                  
158981,40.984394,8.945199,25 CB Granule Precursor        
7128,69.039665,11.415628,61 OPC                         
116625,-2.4568212,32.22668,53 Unresolved                  
43158,-33.44623,-7.72617,53 Unresolved                  
26112,-21.073158,14.124374,2 OB Mitral/Tufted Ms4a15      
107808,53.14837,-23.500097,69 Astro Prdm16                
77847,11.027226,-19.944025,4 Medium Spiny Neurons         
67313,-32.02149,18.434952,53 Unresolved                  
106142,-23.266693,-11.179922,53 Unresolved                  
90619,-52.735584,-17.614006,53 Unresolved                  
71417,-6.6159825,-20.714516,53 Unresolved                  
26122,15.050813,-12.163578,53 Unresolved                  
124309,-30.743933,21.748804,53 Unresolved                  
144895,-36.280403,6.6658235,53 Unresolved                  
99686,-31.977814,-10.598058,53 Unresolved                  
134640,45.145073,-22.109573,69 Astro Prdm16                
131399,-5.3434186,-24.382507,4 Medium Spiny Neurons         
54582,-14.8183,38.474167,53 Unresolved                  
19274,15.594404,-1.7510681,46 Migrating Int Cpa6          
43105,89.074745,10.501763,57 Oligo MOL                   
111982,-29.606905,-13.499321,38 HIPP Pyr Grik4              
137709,-43.420364,-36.238808,17 CTX PyrL6                   
41390,-27.941748,27.735626,53 Unresolved                  
19545,-15.502721,-16.778357,9 CTX PyrL2/L3/L4 Mef2c        
41996,17.199444,1.1157978,46 Migrating Int Cpa6          
54841,-20.341747,37.83391,53 Unresolved                  
67632,27.937973,-48.57974,64 Endothelia                  
44337,9.058588,-20.4177,53 Unresolved                  
100456,-31.71777,44.595192,53 Unresolved                  
104357,-28.146227,35.81581,53 Unresolved                  
39419,-2.9938705,29.443087,53 Unresolved                  
91517,-36.24887,2.7566235,53 Unresolved                  
86836,-10.8362465,24.047993,53 Unresolved                  
161196,-37.661903,-10.357192,22 Purkinje Early              
161402,68.18002,10.091248,61 OPC                         
151801,43.58453,-25.925476,72 Ependyma                    
143187,0.024687463,14.189778,44 Migrating Int Lhx6          
127600,38.500668,39.34185,28 CB Granule                  
96531,-28.429327,-37.010113,17 CTX PyrL6                   
132334,46.454414,-27.416948,69 Astro Prdm16                
12052,37.785824,35.738667,28 CB Granule                  
19736,-40.082943,19.381935,53 Unresolved                  
50853,-34.090775,-20.640665,11 CTX PyrL4/L5                
146448,3.1512249,-26.864443,4 Medium Spiny Neurons         
103287,62.67667,12.694029,61 OPC                         
100690,60.151493,-16.274527,68 Astro Slc7a10               
137798,-15.746506,49.070625,28 CB Granule                  
85591,-32.258217,-30.657974,17 CTX PyrL6                   
65603,-32.997498,20.527119,53 Unresolved                  
151285,-13.42483,-39.609272,9 CTX PyrL2/L3/L4 Mef2c        
76154,27.644608,-45.262527,66 VLMC Slc6a13                
142947,-52.18285,-21.51271,53 Unresolved                  
160941,-8.591251,30.957901,53 Unresolved                  
158920,13.827453,-24.66878,4 Medium Spiny Neurons         
31757,-31.44306,-22.655577,40 HIPP Granule/PyrCA3         
57633,-25.164026,35.6979,53 Unresolved                  
108292,-26.697878,10.460515,53 Unresolved                  
18357,36.203667,5.712614,25 CB Granule Precursor        
112000,12.682662,-27.53936,4 Medium Spiny Neurons         
4030,-28.661777,-27.903708,7 CTX PyrL2/L3 Met             
128486,-41.807865,-19.037292,11 CTX PyrL4/L5                
129745,-19.30004,-5.532744,53 Unresolved                  
116147,-22.313406,8.3136635,53 Unresolved                  
86557,-44.132126,-27.448898,7 CTX PyrL2/L3 Met             
124306,27.226763,27.694942,28 CB Granule                  
98704,-53.666523,-23.916155,53 Unresolved                  
29923,87.3176,11.068067,57 Oligo MOL                   
139534,0.43206617,-23.280172,4 Medium Spiny Neurons         
25926,71.56715,12.930294,61 OPC                         
12541,-32.07267,-7.434852,53 Unresolved                  
100193,64.19327,17.208715,61 OPC                         
81299,-27.00564,-33.26145,9 CTX PyrL2/L3/L4 Mef2c        
40167,40.251213,23.329607,28 CB Granule                  
11373,-38.020058,4.071054,53 Unresolved                  
70997,-36.47823,-7.872557,53 Unresolved                  
116514,-17.209389,18.512886,53 Unresolved                  
122408,87.21655,10.583073,57 Oligo MOL                   
137697,-12.107505,7.3710294,44 Migrating Int Lhx6          
113005,-19.322405,47.959087,53 Unresolved                  
124207,-47.207275,-25.42769,10 CTX PyrL4 Rorb              
72845,9.751817,-19.17819,4 Medium Spiny Neurons         
104404,63.405033,17.09601,61 OPC                         
73374,38.625183,20.336187,28 CB Granule                  
19602,87.17641,11.664861,57 Oligo MOL                   
56857,25.339909,14.238787,26 CB Int Stellate/Basket      
37445,-33.62666,24.665482,53 Unresolved                  
97700,-25.073124,-37.984604,9 CTX PyrL2/L3/L4 Mef2c        
16323,38.62798,14.549798,28 CB Granule                  
3024,32.786777,28.128256,28 CB Granule                  
25301,33.40586,-1.5151953,48 Migrating Int Pbx3          
157204,44.713387,-12.684908,69 Astro Prdm16                
1571,-34.28627,8.0346985,53 Unresolved                  
138516,11.4829855,-27.018946,4 Medium Spiny Neurons         
120652,33.172043,1.203504,29 CB Int Precursor            
156318,68.87116,9.469183,53 Unresolved                  
124907,48.81605,-21.76823,69 Astro Prdm16                
61215,58.684772,-22.668495,68 Astro Slc7a10               
114265,1.2653477,-25.762255,4 Medium Spiny Neurons         
28256,-31.010965,26.15493,53 Unresolved                  
34310,34.05531,26.732466,28 CB Granule                  
161555,-13.619959,-31.355999,9 CTX PyrL2/L3/L4 Mef2c        
41568,72.96213,9.361144,53 Unresolved                  
153489,-33.93114,11.914099,53 Unresolved                  
7405,-36.951267,-39.49265,17 CTX PyrL6                   
115029,-7.861204,-14.881962,44 Migrating Int Lhx6          
148015,32.983086,30.512815,28 CB Granule                  
126645,-41.163006,-14.213465,11 CTX PyrL4/L5                
154021,36.734,26.798458,28 CB Granule                  
93117,-35.38633,22.953873,53 Unresolved                  
46436,-35.55781,43.120056,53 Unresolved                  
146489,13.904573,0.2798045,46 Migrating Int Cpa6          
7261,-34.7002,-31.827477,14 CTX PyrL6a                  
160779,-28.787748,-8.680984,53 Unresolved                  
140411,-2.055019,-18.94786,53 Unresolved                  
33186,-50.465897,-25.542458,7 CTX PyrL2/L3 Met             
93197,63.470814,17.881773,61 OPC                         
115559,-36.336567,-28.708914,53 Unresolved                  
93594,-50.43456,-26.413969,7 CTX PyrL2/L3 Met             
45569,-29.988352,-39.582268,53 Unresolved                  
8315,40.000957,4.1160307,25 CB Granule Precursor        
57168,-5.575094,19.756552,53 Unresolved                  
149528,-33.338833,39.74239,53 Unresolved                  
96469,-47.833088,-11.495593,53 Unresolved                  
158687,-40.260235,36.24002,53 Unresolved                  
120832,-33.59084,30.486927,53 Unresolved                  
112430,-19.728094,-10.800946,53 Unresolved                  
158930,42.175438,0.5958228,53 Unresolved                  
49540,-18.844826,-37.49213,9 CTX PyrL2/L3/L4 Mef2c        
69047,-49.514664,-33.584766,9 CTX PyrL2/L3/L4 Mef2c        
138590,8.775488,-18.593275,4 Medium Spiny Neurons         
72876,-19.18584,-29.033957,38 HIPP Pyr Grik4              
9541,33.944088,37.54676,28 CB Granule                  
161307,37.892033,17.063725,28 CB Granule                  
76562,43.054592,0.26525497,53 Unresolved                  
52315,-34.696022,-14.885704,35 HIPP Pyr Crym               
106595,-49.37021,-30.171711,14 CTX PyrL6a                  
99690,38.67305,9.024115,25 CB Granule Precursor        
19336,34.51333,1.4694623,69 Astro Prdm16                
52973,43.87194,-28.22466,73 OEC                         
49389,-28.201786,46.020603,53 Unresolved                  
80280,14.616628,-14.8961115,4 Medium Spiny Neurons         
125873,-4.360131,26.087845,53 Unresolved                  
15059,24.521164,12.42872,28 CB Granule                  
96841,-33.94904,-4.391772,53 Unresolved                  
150307,-36.2069,11.707685,53 Unresolved                  
117905,-50.586025,-33.131145,9 CTX PyrL2/L3/L4 Mef2c        
66903,-48.855988,-12.703381,53 Unresolved                  
109751,-46.52426,-30.58562,14 CTX PyrL6a                  
24654,-24.656372,-4.484138,53 Unresolved                  
130038,-18.128168,-33.995415,9 CTX PyrL2/L3/L4 Mef2c        
111329,39.59537,38.354084,28 CB Granule                  
23247,-41.80876,-18.95542,35 HIPP Pyr Crym               
28983,-53.338757,-30.809074,10 CTX PyrL4 Rorb              
106362,-47.543396,-16.927431,53 Unresolved                  
131891,23.845314,14.624492,26 CB Int Stellate/Basket      
37216,23.85965,-6.618431,48 Migrating Int Pbx3          
66852,-16.541868,50.77381,53 Unresolved                  
47558,13.578109,-9.230872,53 Unresolved                  
122510,37.482693,6.6344895,25 CB Granule Precursor        
99040,35.256668,18.084845,25 CB Granule Precursor        
4891,-18.954037,52.006996,53 Unresolved                  
13047,28.200949,22.80812,28 CB Granule                  
146969,42.45677,19.437057,28 CB Granule                  
100076,-36.301487,-28.357294,7 CTX PyrL2/L3 Met             
83672,27.971909,30.33438,28 CB Granule                  
87850,-17.507215,-15.868906,53 Unresolved                  
101343,-38.28679,37.217655,53 Unresolved                  
117403,-33.074787,22.59666,53 Unresolved                  
148365,-15.130591,39.94092,53 Unresolved                  
39626,-13.903481,35.12446,53 Unresolved                  
1745,-32.15896,-42.77872,17 CTX PyrL6                   
55480,-18.846395,-1.4064476,53 Unresolved                  
90132,56.004517,-25.83541,69 Astro Prdm16                
152258,-30.64909,-6.9359994,53 Unresolved                  
83104,-17.381308,7.2141304,30 MD Glyc Int                 
3805,-14.025266,25.494724,53 Unresolved                  
156593,-24.599926,17.679607,53 Unresolved                  
104415,-47.58775,25.288052,20 THAL Glut                   
34219,-37.991673,40.184895,53 Unresolved                  
128436,36.863163,2.7281723,69 Astro Prdm16                
136086,-38.36373,33.062527,53 Unresolved                  
145982,-47.024796,-24.729862,7 CTX PyrL2/L3 Met             
83153,-38.827316,6.1173177,53 Unresolved                  
