,TSNE_1,TSNE_2,cluster_assignment
38084,5.2443514,-5.2080097,53 Unresolved                  
106186,-0.69216466,-18.663887,53 Unresolved                  
73500,15.577854,-3.4130793,48 Migrating Int Pbx3          
6258,16.422974,-20.650467,4 Medium Spiny Neurons         
152137,-15.553657,14.417645,53 Unresolved                  
97169,11.627859,56.787247,66 VLMC Slc6a13                
17105,50.785316,-5.518639,28 CB Granule                  
162304,35.580784,21.776403,48 Migrating Int Pbx3          
31028,47.176598,5.7531185,28 CB Granule                  
123018,49.296177,-1.0596408,28 CB Granule                  
103241,44.55514,2.5521495,28 CB Granule                  
108915,32.934547,47.807766,71 Bergmann Glia               
57065,22.241064,-20.607336,4 Medium Spiny Neurons         
160421,29.505651,52.464565,68 Astro Slc7a10               
125917,-18.392832,17.735058,53 Unresolved                  
157082,-19.898863,-24.247017,11 CTX PyrL4/L5                
54858,28.109203,-26.140121,4 Medium Spiny Neurons         
146015,7.2603717,-28.538927,11 CTX PyrL4/L5                
121769,38.97236,18.20786,25 CB Granule Precursor        
60667,-0.5239392,-3.5362422,44 Migrating Int Lhx6          
47929,-38.979015,16.45649,53 Unresolved                  
43179,-16.861784,-0.55480933,53 Unresolved                  
32413,-8.211543,46.49256,58 Oligo NFOL1                 
112025,-21.53536,-7.973144,53 Unresolved                  
41488,-13.375028,-5.166914,53 Unresolved                  
83524,-24.902626,-45.216007,53 Unresolved                  
78803,-26.887266,-37.06388,40 HIPP Granule/PyrCA3         
146816,-44.962418,1.7611454,53 Unresolved                  
60777,-2.4425724,-24.545698,9 CTX PyrL2/L3/L4 Mef2c        
136064,38.97921,14.530416,25 CB Granule Precursor        
119943,-39.93636,3.3276212,53 Unresolved                  
47358,38.84137,26.42539,25 CB Granule Precursor        
88764,11.969745,-38.259,9 CTX PyrL2/L3/L4 Mef2c        
104309,-16.846973,-35.41125,53 Unresolved                  
80068,-25.011353,-28.409359,53 Unresolved                  
47800,43.498005,9.935612,28 CB Granule                  
143480,-0.17978236,-1.5721018,53 Unresolved                  
5891,-30.186592,22.464136,23 Purkinje Late               
18420,-22.47802,1.4975386,53 Unresolved                  
30527,-22.902744,-12.364947,53 Unresolved                  
33448,5.5699244,-37.23138,9 CTX PyrL2/L3/L4 Mef2c        
130802,-38.812737,1.2558155,53 Unresolved                  
21101,33.523144,55.848488,68 Astro Slc7a10               
22169,-17.630983,26.514988,53 Unresolved                  
107526,27.509226,56.652515,69 Astro Prdm16                
8811,29.716698,53.60542,68 Astro Slc7a10               
128331,-8.194694,-14.619668,53 Unresolved                  
34260,34.320576,51.160103,69 Astro Prdm16                
28066,-28.75646,-5.4861794,53 Unresolved                  
59248,58.034462,-5.515725,28 CB Granule                  
120092,7.4264126,-0.3037531,44 Migrating Int Lhx6          
51939,-10.92506,-15.820191,53 Unresolved                  
72615,0.5538248,-0.35687903,44 Migrating Int Lhx6          
156382,-16.355312,9.827764,53 Unresolved                  
136002,48.152683,2.995981,28 CB Granule                  
101866,-22.265974,3.0722005,53 Unresolved                  
82250,30.04313,57.98239,69 Astro Prdm16                
151728,16.428883,2.2363112,51 SVZ Stem                    
76676,-32.6856,-12.080442,20 THAL Glut                   
30099,15.303442,55.084473,72 Ependyma                    
46749,-22.91239,0.2475573,53 Unresolved                  
68693,5.989782,-31.81245,6 CTX PyrL2/L3/L4 Ntf3         
161665,37.715027,23.259193,25 CB Granule Precursor        
148603,32.496006,42.900936,53 Unresolved                  
60240,-8.006462,46.240246,58 Oligo NFOL1                 
148271,-10.373508,-32.045517,9 CTX PyrL2/L3/L4 Mef2c        
69841,-36.823997,2.979565,53 Unresolved                  
48318,-5.196518,44.75025,61 OPC                         
81765,-3.4551291,-14.527414,53 Unresolved                  
21279,0.56490535,-27.229069,53 Unresolved                  
81939,9.422638,-26.508205,9 CTX PyrL2/L3/L4 Mef2c        
43656,-32.965374,-21.0707,53 Unresolved                  
21394,-31.40982,9.993561,53 Unresolved                  
129579,-7.2427144,47.09115,58 Oligo NFOL1                 
141699,-23.375998,-8.836844,20 THAL Glut                   
87140,20.945635,14.119673,26 CB Int Stellate/Basket      
162454,27.403963,0.58851165,46 Migrating Int Cpa6          
47711,26.703308,43.77883,53 Unresolved                  
52415,38.80432,24.442831,25 CB Granule Precursor        
159019,-30.887003,22.399683,23 Purkinje Late               
102903,-18.601446,-3.0615377,53 Unresolved                  
105395,49.41984,1.4362394,28 CB Granule                  
145420,40.57537,17.14408,25 CB Granule Precursor        
162673,-12.477032,12.323224,53 Unresolved                  
137455,-27.313868,-50.301086,53 Unresolved                  
117053,-19.485321,-10.016832,53 Unresolved                  
39909,24.427666,46.31425,71 Bergmann Glia               
7379,52.489124,-1.4044862,28 CB Granule                  
120146,-8.695441,51.86482,57 Oligo MOL                   
105547,-27.945103,-3.4479957,53 Unresolved                  
26640,35.41438,46.500126,68 Astro Slc7a10               
37811,40.295036,2.6090512,28 CB Granule                  
955,13.150131,-7.728991,53 Unresolved                  
39142,20.03387,51.454357,69 Astro Prdm16                
69436,-12.023366,52.178623,56 Oligo MFOL1                 
120177,-41.066673,1.6329421,53 Unresolved                  
55945,20.730408,41.401352,48 Migrating Int Pbx3          
5267,36.989056,22.449816,25 CB Granule Precursor        
30465,28.443733,-3.806709,53 Unresolved                  
147846,34.678032,3.1387086,53 Unresolved                  
94720,-46.645256,13.567347,53 Unresolved                  
17166,5.1597133,-29.066902,53 Unresolved                  
14636,1.9297545,-46.57764,17 CTX PyrL6                   
136496,41.146896,12.969932,28 CB Granule                  
151770,39.669823,18.66083,25 CB Granule Precursor        
125285,-11.16599,51.762306,57 Oligo MOL                   
10692,-1.9591476,-5.633203,44 Migrating Int Lhx6          
1268,-26.294186,-1.5178946,53 Unresolved                  
127875,-3.0780272,-37.970783,11 CTX PyrL4/L5                
60794,-25.876083,-36.859142,35 HIPP Pyr Crym               
17356,29.367743,26.679491,28 CB Granule                  
94383,36.42764,53.56235,68 Astro Slc7a10               
126208,39.369865,1.0998359,28 CB Granule                  
13514,-10.46245,52.325134,57 Oligo MOL                   
26071,7.032763,-24.460484,53 Unresolved                  
125244,-39.676334,-6.040823,53 Unresolved                  
152497,-11.126864,50.987103,56 Oligo MFOL1                 
33235,-16.776531,-49.995033,14 CTX PyrL6a                  
10970,50.268803,-2.9088218,28 CB Granule                  
17593,-19.92657,4.8278556,53 Unresolved                  
104025,-13.61739,-45.664112,40 HIPP Granule/PyrCA3         
140305,55.049072,-1.3619568,28 CB Granule                  
35019,-1.7591925,-37.017982,9 CTX PyrL2/L3/L4 Mef2c        
80629,-14.205249,-8.555472,53 Unresolved                  
23077,36.48443,24.902044,69 Astro Prdm16                
77390,23.000912,-18.26125,4 Medium Spiny Neurons         
21672,-12.970582,-5.487292,19 MTt Glut                    
151239,30.186903,53.925583,68 Astro Slc7a10               
42919,-12.78965,-50.358032,17 CTX PyrL6                   
70597,-22.509384,-37.66432,11 CTX PyrL4/L5                
110743,-3.2837715,-38.329323,53 Unresolved                  
116732,-21.26795,-28.900826,6 CTX PyrL2/L3/L4 Ntf3         
23661,-31.98159,-46.396423,20 THAL Glut                   
19250,-6.9967976,-34.57192,53 Unresolved                  
116493,36.71136,25.21115,25 CB Granule Precursor        
42445,-29.255205,16.752403,53 Unresolved                  
145891,39.15823,0.022769023,28 CB Granule                  
60793,2.8692465,-18.911068,4 Medium Spiny Neurons         
98231,-6.117139,43.85928,59 Oligo COP1                  
7566,-19.372843,-34.766193,53 Unresolved                  
64303,30.693811,-0.17136942,53 Unresolved                  
162038,55.433807,-2.6163793,28 CB Granule                  
114299,-44.091248,9.621667,53 Unresolved                  
33302,8.4587145,-40.961826,9 CTX PyrL2/L3/L4 Mef2c        
11338,32.443455,24.644993,25 CB Granule Precursor        
140703,-28.083677,-37.324852,38 HIPP Pyr Grik4              
4920,27.169569,58.206028,70 Astro Gfap                  
65503,-22.849722,-37.410892,35 HIPP Pyr Crym               
161173,-29.728252,11.0562935,31 MD Int Rxfp2                
133946,-33.864685,-15.530465,53 Unresolved                  
41509,-16.50504,-32.157,53 Unresolved                  
121113,-19.395494,1.4572679,53 Unresolved                  
77016,-35.834152,2.0108633,53 Unresolved                  
111369,-46.435772,11.202713,53 Unresolved                  
95399,52.571136,0.808364,28 CB Granule                  
110331,-14.905125,-27.656105,35 HIPP Pyr Crym               
73081,0.32771462,33.330315,53 Unresolved                  
132276,-27.454277,19.719128,53 Unresolved                  
117561,-24.802877,-8.014412,53 Unresolved                  
51754,33.291595,48.679554,69 Astro Prdm16                
69106,-19.155874,9.010646,53 Unresolved                  
118858,6.5106826,-27.047796,37 HIPP Pyr Precursor          
115454,-0.27329135,-40.329514,53 Unresolved                  
130145,-16.55445,-7.1294484,53 Unresolved                  
146579,2.907574,-0.14022979,44 Migrating Int Lhx6          
107707,-19.907753,-16.977695,53 Unresolved                  
114363,-12.6625805,3.5134203,53 Unresolved                  
69824,-17.684216,25.57069,43 SC Glut Gna14               
21996,26.397858,-26.883865,53 Unresolved                  
9563,26.417034,-20.856178,4 Medium Spiny Neurons         
77387,-1.5965734,-15.403256,53 Unresolved                  
18609,56.876698,-2.6658633,28 CB Granule                  
82162,-16.392277,-7.1399493,44 Migrating Int Lhx6          
54912,-2.5426176,-1.4479241,44 Migrating Int Lhx6          
75366,34.888596,55.967255,69 Astro Prdm16                
103639,56.559326,-3.2092905,28 CB Granule                  
9303,49.008858,3.955548,28 CB Granule                  
120216,48.200565,2.0305429,28 CB Granule                  
58434,33.938145,20.861872,29 CB Int Precursor            
71328,-6.0234475,-24.04605,53 Unresolved                  
50636,42.812057,4.6592073,28 CB Granule                  
157583,18.319017,11.956096,27 CB Int Golgi/Stellate/Basket
86524,-20.055641,13.428969,31 MD Int Rxfp2                
58031,-38.15438,14.354017,53 Unresolved                  
162819,26.002682,39.42883,69 Astro Prdm16                
69620,-13.420429,-47.703026,14 CTX PyrL6a                  
74494,32.889523,19.942022,29 CB Int Precursor            
88500,-18.596352,-0.8481637,53 Unresolved                  
139767,28.033043,51.63828,69 Astro Prdm16                
103303,7.041225,1.3996303,44 Migrating Int Lhx6          
69392,26.351074,0.41818294,46 Migrating Int Cpa6          
28645,-35.00634,13.711392,53 Unresolved                  
40531,26.784624,1.7945492,46 Migrating Int Cpa6          
17222,-15.380131,-45.651024,9 CTX PyrL2/L3/L4 Mef2c        
122534,47.646984,6.0346646,53 Unresolved                  
141341,-28.74832,12.193972,53 Unresolved                  
26807,-9.383624,-33.67902,9 CTX PyrL2/L3/L4 Mef2c        
130528,-8.926216,-49.904716,53 Unresolved                  
52147,-22.299751,-53.045113,10 CTX PyrL4 Rorb              
52455,4.3364835,-41.146515,9 CTX PyrL2/L3/L4 Mef2c        
66169,-22.067863,-53.878086,10 CTX PyrL4 Rorb              
65600,-6.656127,-45.63625,16 CTX PyrL5/L6 Npr3           
24663,25.345255,50.850674,71 Bergmann Glia               
12246,-2.352086,33.135082,28 CB Granule                  
124513,18.686157,-1.8237736,48 Migrating Int Pbx3          
112446,-22.144981,-8.562996,20 THAL Glut                   
491,-14.998497,1.5551553,53 Unresolved                  
9803,-30.856674,-40.627068,35 HIPP Pyr Crym               
157318,58.180695,-5.576914,28 CB Granule                  
64964,28.852669,45.95879,69 Astro Prdm16                
147533,-24.29518,-8.191944,2 OB Mitral/Tufted Ms4a15      
48991,34.34141,19.507137,25 CB Granule Precursor        
25066,-5.1866984,32.93763,61 OPC                         
104143,21.214949,-15.314271,4 Medium Spiny Neurons         
71180,30.708565,3.4882247,44 Migrating Int Lhx6          
3442,51.851696,-5.578885,28 CB Granule                  
99995,-25.574148,-14.038191,53 Unresolved                  
140564,6.059424,-38.869606,6 CTX PyrL2/L3/L4 Ntf3         
160706,7.526881,-39.934853,9 CTX PyrL2/L3/L4 Mef2c        
144774,48.063656,-1.655487,28 CB Granule                  
12938,-23.88163,-40.167645,11 CTX PyrL4/L5                
90272,-14.239135,-16.399366,4 Medium Spiny Neurons         
76327,-33.44351,-42.776077,53 Unresolved                  
123528,-34.85971,-9.776894,20 THAL Glut                   
149108,-30.107773,-4.000055,53 Unresolved                  
32300,6.2074537,-10.628858,1 OB Mitral/Tufted Eomes       
120830,-34.213886,15.281361,53 Unresolved                  
104796,21.100578,-16.448763,4 Medium Spiny Neurons         
23238,31.532461,20.395071,9 CTX PyrL2/L3/L4 Mef2c        
147653,-9.42116,52.38954,57 Oligo MOL                   
67895,-5.8968806,-39.920063,53 Unresolved                  
33957,36.545578,24.52541,36 HIPP Granule Mki67          
65263,-26.383427,-18.988647,53 Unresolved                  
67343,-27.364532,-12.291139,4 Medium Spiny Neurons         
102623,29.335453,16.577892,64 Endothelia                  
30953,-31.555555,-46.27414,53 Unresolved                  
136498,45.30182,12.868563,28 CB Granule                  
71506,15.887839,-15.434128,4 Medium Spiny Neurons         
146737,-22.826006,5.081868,53 Unresolved                  
91822,-28.029764,21.314978,30 MD Glyc Int                 
59584,7.1835494,52.367905,64 Endothelia                  
32866,-21.625294,-31.286936,38 HIPP Pyr Grik4              
50571,-26.762653,-47.632824,53 Unresolved                  
65802,-6.895693,-22.626108,53 Unresolved                  
100547,-9.1066885,-13.829127,53 Unresolved                  
132915,-10.953642,-48.584366,53 Unresolved                  
127624,-14.126881,-1.6121745,53 Unresolved                  
97233,8.625061,-34.291603,9 CTX PyrL2/L3/L4 Mef2c        
58733,-28.893612,1.9796399,53 Unresolved                  
124339,28.005905,-23.063631,4 Medium Spiny Neurons         
143787,-24.622162,21.189358,53 Unresolved                  
6762,-7.445544,47.380325,56 Oligo MFOL1                 
78897,0.4596177,-40.7708,17 CTX PyrL6                   
154990,13.726151,0.953872,48 Migrating Int Pbx3          
15491,34.271454,24.87066,25 CB Granule Precursor        
138052,-39.75554,5.229354,53 Unresolved                  
49296,12.934112,0.75430024,44 Migrating Int Lhx6          
136629,21.704348,-21.943903,4 Medium Spiny Neurons         
32036,19.366493,46.277824,69 Astro Prdm16                
76576,30.69351,55.73142,68 Astro Slc7a10               
132250,-21.897171,12.87308,53 Unresolved                  
140714,19.955107,-10.4211235,4 Medium Spiny Neurons         
107847,-28.387152,-40.89673,54 Unresolved Kcng1            
4492,-34.548046,10.31308,53 Unresolved                  
2154,-12.607234,-39.81225,9 CTX PyrL2/L3/L4 Mef2c        
99064,-18.997438,-40.835766,11 CTX PyrL4/L5                
144722,10.163435,-5.351802,1 OB Mitral/Tufted Eomes       
13414,-2.077109,-7.011003,4 Medium Spiny Neurons         
34351,-14.064409,-34.319214,53 Unresolved                  
118307,-1.3223873,-28.879612,11 CTX PyrL4/L5                
96055,7.1308494,52.24909,44 Migrating Int Lhx6          
68063,28.632069,49.566048,69 Astro Prdm16                
243,34.368168,2.8228817,53 Unresolved                  
1288,-31.244087,6.5934544,53 Unresolved                  
128219,19.166384,2.9140759,46 Migrating Int Cpa6          
14958,-29.569935,17.753426,53 Unresolved                  
84226,-40.431984,17.147015,53 Unresolved                  
152484,-5.924427,36.69847,61 OPC                         
136217,8.461459,-29.270996,9 CTX PyrL2/L3/L4 Mef2c        
52025,32.6502,57.184486,69 Astro Prdm16                
27262,29.221712,44.890877,69 Astro Prdm16                
68619,-25.508846,-49.22316,53 Unresolved                  
76852,18.328136,-17.122166,4 Medium Spiny Neurons         
65558,-7.0646667,44.363556,60 Oligo COP2                  
30091,24.920012,-23.547314,4 Medium Spiny Neurons         
125367,-20.92125,-1.065952,53 Unresolved                  
96893,40.46804,13.786264,25 CB Granule Precursor        
71206,-4.6266055,40.88563,59 Oligo COP1                  
106833,-25.178242,-39.126686,53 Unresolved                  
43100,-28.226124,-5.8423433,53 Unresolved                  
24454,-39.848366,6.830089,53 Unresolved                  
30024,-0.7863741,-7.6135135,47 Migrating Int Foxp2         
106038,6.6884336,-36.226604,53 Unresolved                  
61415,8.422415,-39.291664,9 CTX PyrL2/L3/L4 Mef2c        
35790,23.075727,39.06958,25 CB Granule Precursor        
160165,-3.3113995,-35.363678,6 CTX PyrL2/L3/L4 Ntf3         
45455,-28.301437,-39.73024,35 HIPP Pyr Crym               
23814,38.53466,16.99451,28 CB Granule                  
113656,-9.974476,-14.6938305,53 Unresolved                  
83561,-21.224594,-9.980651,53 Unresolved                  
19523,20.690998,-13.186049,4 Medium Spiny Neurons         
14142,-13.943317,-28.171806,53 Unresolved                  
52876,0.10981254,-43.02992,17 CTX PyrL6                   
124215,-23.331514,-19.498972,53 Unresolved                  
106489,41.5176,10.850171,28 CB Granule                  
60378,-37.234562,7.433275,53 Unresolved                  
162287,38.151897,25.21509,25 CB Granule Precursor        
131247,1.5622005,29.564585,53 Unresolved                  
102377,21.40728,-20.909773,4 Medium Spiny Neurons         
8243,-48.1482,9.869142,53 Unresolved                  
137175,-48.342674,6.5473557,53 Unresolved                  
89847,38.949047,26.306608,25 CB Granule Precursor        
126343,-23.738554,4.428349,53 Unresolved                  
134229,47.125664,8.696928,28 CB Granule                  
150664,-34.120583,8.641725,53 Unresolved                  
151249,-11.046151,-16.264318,53 Unresolved                  
14777,17.286442,-16.959414,4 Medium Spiny Neurons         
49669,-44.914406,15.654487,53 Unresolved                  
77772,9.832238,-37.651264,9 CTX PyrL2/L3/L4 Mef2c        
96342,-34.471916,-41.764645,53 Unresolved                  
156661,-8.611279,53.733326,57 Oligo MOL                   
115334,1.7911507,-17.553043,53 Unresolved                  
32696,-17.081408,-28.674952,35 HIPP Pyr Crym               
84299,30.195124,53.37329,69 Astro Prdm16                
28308,55.64626,0.1312668,28 CB Granule                  
141437,-1.3738229,-1.2271007,53 Unresolved                  
126200,-8.781563,7.699331,53 Unresolved                  
80610,-20.554306,22.275124,53 Unresolved                  
29493,1.127695,-2.8396454,44 Migrating Int Lhx6          
61963,-41.231033,5.9431534,53 Unresolved                  
11272,28.297886,57.56766,68 Astro Slc7a10               
38588,-14.375268,-49.3548,17 CTX PyrL6                   
38989,-5.5305886,-14.609757,53 Unresolved                  
134963,-14.357098,-48.360085,17 CTX PyrL6                   
53024,-15.964014,12.491429,53 Unresolved                  
16092,-0.7775689,-44.949425,17 CTX PyrL6                   
36542,-9.363528,-52.81018,17 CTX PyrL6                   
54492,0.24283727,-40.401142,14 CTX PyrL6a                  
113106,-37.81792,3.6602268,53 Unresolved                  
107813,18.828865,-20.185575,4 Medium Spiny Neurons         
30208,28.145416,54.49381,68 Astro Slc7a10               
23340,29.386232,39.273003,69 Astro Prdm16                
57370,-13.012863,-47.918552,17 CTX PyrL6                   
32454,-8.747906,-40.65148,14 CTX PyrL6a                  
5880,-4.689149,-10.676071,53 Unresolved                  
32402,36.27881,26.288837,25 CB Granule Precursor        
64313,35.12989,46.51244,69 Astro Prdm16                
141546,-8.979638,-12.39788,53 Unresolved                  
136,-15.297782,-14.245921,53 Unresolved                  
158981,40.009277,20.236927,25 CB Granule Precursor        
7128,-2.55076,37.801876,61 OPC                         
116625,-11.275577,0.18879229,53 Unresolved                  
43158,-13.274333,-39.320484,53 Unresolved                  
26112,-24.547445,-8.204207,2 OB Mitral/Tufted Ms4a15      
107808,27.27239,45.694595,69 Astro Prdm16                
77847,17.49298,-16.144451,4 Medium Spiny Neurons         
67313,-35.821644,8.601832,53 Unresolved                  
106142,-3.1060236,-21.609211,53 Unresolved                  
90619,-27.040909,-46.467617,53 Unresolved                  
71417,-12.823196,-20.172543,53 Unresolved                  
26122,15.37337,-9.3278885,53 Unresolved                  
124309,-30.387035,12.525191,53 Unresolved                  
144895,-21.93388,-6.509638,53 Unresolved                  
99686,-7.268516,-23.439072,53 Unresolved                  
134640,27.959295,44.564945,69 Astro Prdm16                
131399,-15.579088,-20.05518,4 Medium Spiny Neurons         
54582,-29.251492,15.933743,53 Unresolved                  
19274,23.140972,-0.8385922,46 Migrating Int Cpa6          
43105,-8.729833,53.846577,57 Oligo MOL                   
111982,-17.716545,-24.844755,38 HIPP Pyr Grik4              
137709,-8.920103,-48.867085,17 CTX PyrL6                   
41390,-14.048196,6.5993876,53 Unresolved                  
19545,2.5635517,-33.20359,9 CTX PyrL2/L3/L4 Mef2c        
41996,21.190691,1.6629238,46 Migrating Int Cpa6          
54841,-38.049046,9.130893,53 Unresolved                  
67632,7.1972947,53.63862,64 Endothelia                  
44337,19.575401,-16.242277,53 Unresolved                  
100456,-37.89169,14.053254,53 Unresolved                  
104357,-44.196285,13.151574,53 Unresolved                  
39419,-28.161354,4.772667,53 Unresolved                  
91517,-13.334605,-39.329823,53 Unresolved                  
86836,-17.491116,6.0937862,53 Unresolved                  
161196,-43.021942,-2.3010983,22 Purkinje Early              
161402,0.109728605,35.878693,61 OPC                         
151801,14.561953,55.569378,72 Ependyma                    
143187,7.3860927,-0.5394889,44 Migrating Int Lhx6          
127600,55.42167,-3.4585032,28 CB Granule                  
96531,-6.0521293,-38.824112,17 CTX PyrL6                   
132334,19.088957,48.35848,69 Astro Prdm16                
12052,52.913853,-5.081127,28 CB Granule                  
19736,-37.934795,-1.0634879,53 Unresolved                  
50853,5.08068,-36.103962,11 CTX PyrL4/L5                
146448,23.813423,-26.02303,4 Medium Spiny Neurons         
103287,-2.9564755,35.668396,61 OPC                         
100690,34.66787,48.949608,68 Astro Slc7a10               
137798,-22.721285,18.136675,28 CB Granule                  
85591,-2.5488975,-44.146046,17 CTX PyrL6                   
65603,-34.85222,7.9017634,53 Unresolved                  
151285,5.5972676,-38.238247,9 CTX PyrL2/L3/L4 Mef2c        
76154,10.315923,57.762043,66 VLMC Slc6a13                
142947,-26.07829,-48.246967,53 Unresolved                  
160941,-1.2871966,12.25439,53 Unresolved                  
158920,-4.6560497,-10.737033,4 Medium Spiny Neurons         
31757,0.9740095,-29.322361,40 HIPP Granule/PyrCA3         
57633,-32.417187,9.0215845,53 Unresolved                  
108292,-8.39577,-4.316499,53 Unresolved                  
18357,34.746826,25.490322,25 CB Granule Precursor        
112000,24.86039,-19.570227,4 Medium Spiny Neurons         
4030,8.227332,-44.016335,7 CTX PyrL2/L3 Met             
128486,-27.337408,-38.087734,11 CTX PyrL4/L5                
129745,-6.5556016,-19.902596,53 Unresolved                  
116147,-26.305964,-12.507888,53 Unresolved                  
86557,-26.184141,-50.544365,7 CTX PyrL2/L3 Met             
124306,49.108463,9.950419,28 CB Granule                  
98704,-17.131292,-49.944424,53 Unresolved                  
29923,-10.049984,52.03028,57 Oligo MOL                   
139534,15.6773205,-15.583195,4 Medium Spiny Neurons         
25926,-6.7155414,34.680916,61 OPC                         
12541,-27.562124,-26.15,53 Unresolved                  
100193,-5.6607704,35.095963,61 OPC                         
81299,-2.018959,-40.91542,9 CTX PyrL2/L3/L4 Mef2c        
40167,40.153004,8.106596,28 CB Granule                  
11373,-17.487774,-21.176046,53 Unresolved                  
70997,-25.294592,-19.485098,53 Unresolved                  
116514,-17.137743,4.071182,53 Unresolved                  
122408,-10.579271,54.238976,57 Oligo MOL                   
137697,-5.7296886,-1.9508775,44 Migrating Int Lhx6          
113005,-25.662014,21.685814,53 Unresolved                  
124207,-15.770379,-53.064377,10 CTX PyrL4 Rorb              
72845,20.203794,-14.667508,4 Medium Spiny Neurons         
104404,-1.6930242,37.579044,61 OPC                         
73374,44.844402,6.6561327,28 CB Granule                  
19602,-10.683041,52.90913,57 Oligo MOL                   
56857,21.85089,14.128191,26 CB Int Stellate/Basket      
37445,-37.999844,-2.2378802,53 Unresolved                  
97700,5.3290815,-40.700943,9 CTX PyrL2/L3/L4 Mef2c        
16323,38.461334,12.406422,28 CB Granule                  
3024,49.061077,4.2104344,28 CB Granule                  
25301,34.477345,22.431719,48 Migrating Int Pbx3          
157204,18.608768,46.16372,69 Astro Prdm16                
1571,-33.029907,7.89672,53 Unresolved                  
138516,21.2639,-18.277035,4 Medium Spiny Neurons         
120652,32.756912,20.428045,29 CB Int Precursor            
156318,-4.1438274,37.86971,53 Unresolved                  
124907,26.126797,50.010754,69 Astro Prdm16                
61215,30.129326,57.3027,68 Astro Slc7a10               
114265,21.038076,-23.89594,4 Medium Spiny Neurons         
28256,-31.189077,0.17404865,53 Unresolved                  
34310,46.68356,4.252992,28 CB Granule                  
161555,10.710896,-27.150434,9 CTX PyrL2/L3/L4 Mef2c        
41568,-1.9412816,43.100994,53 Unresolved                  
153489,-30.94631,-12.154785,53 Unresolved                  
7405,-9.315388,-46.829914,17 CTX PyrL6                   
115029,10.577574,-16.856997,44 Migrating Int Lhx6          
148015,46.661915,0.471555,28 CB Granule                  
126645,-17.070917,-40.19902,11 CTX PyrL4/L5                
154021,43.561462,6.0128984,28 CB Granule                  
93117,-41.963726,15.275151,53 Unresolved                  
46436,-40.30886,17.059912,53 Unresolved                  
146489,20.067589,2.5244234,46 Migrating Int Cpa6          
7261,-18.41951,-37.045155,14 CTX PyrL6a                  
160779,-5.5326667,-46.088917,53 Unresolved                  
140411,-12.244609,-11.392991,53 Unresolved                  
33186,-24.035318,-46.999825,7 CTX PyrL2/L3 Met             
93197,-2.3449173,31.902334,61 OPC                         
115559,-5.8521185,-38.20617,53 Unresolved                  
93594,-21.765642,-50.064323,7 CTX PyrL2/L3 Met             
45569,-0.10247031,-43.52671,53 Unresolved                  
8315,34.93252,26.667046,25 CB Granule Precursor        
57168,5.1814923,-3.6560485,53 Unresolved                  
149528,-43.35804,14.100124,53 Unresolved                  
96469,-45.796833,-0.2971759,53 Unresolved                  
158687,-46.84885,10.386347,53 Unresolved                  
120832,-38.310963,4.778412,53 Unresolved                  
112430,-1.9328327,-46.74218,53 Unresolved                  
158930,34.295216,27.615192,53 Unresolved                  
49540,7.767929,-29.533157,9 CTX PyrL2/L3/L4 Mef2c        
69047,-16.272339,-41.231304,9 CTX PyrL2/L3/L4 Mef2c        
138590,12.523013,-17.602198,4 Medium Spiny Neurons         
72876,-15.807589,-30.236422,38 HIPP Pyr Grik4              
9541,51.639317,-2.5427997,28 CB Granule                  
161307,40.801258,12.482373,28 CB Granule                  
76562,23.591513,38.44435,53 Unresolved                  
52315,-27.969233,-35.501858,35 HIPP Pyr Crym               
106595,-15.734137,-49.260662,14 CTX PyrL6a                  
99690,39.124477,20.433397,25 CB Granule Precursor        
19336,31.384954,22.533434,69 Astro Prdm16                
52973,20.334946,52.76058,73 OEC                         
49389,-45.582413,0.5012861,53 Unresolved                  
80280,13.569997,-11.916142,4 Medium Spiny Neurons         
125873,-16.228535,19.505854,53 Unresolved                  
15059,22.562239,10.908804,28 CB Granule                  
96841,-22.979692,-26.573599,53 Unresolved                  
150307,-38.16533,-11.583084,53 Unresolved                  
117905,-17.38274,-53.077805,9 CTX PyrL2/L3/L4 Mef2c        
66903,-13.466143,-51.36012,53 Unresolved                  
109751,-15.764447,-48.914356,14 CTX PyrL6a                  
24654,-10.9589815,-16.156456,53 Unresolved                  
130038,-1.6034119,-31.102863,9 CTX PyrL2/L3/L4 Mef2c        
111329,51.271343,0.9564934,28 CB Granule                  
23247,-29.11932,-36.675243,35 HIPP Pyr Crym               
28983,-21.912127,-51.271725,10 CTX PyrL4 Rorb              
106362,-14.417797,-48.050484,53 Unresolved                  
131891,20.794043,14.567672,26 CB Int Stellate/Basket      
37216,16.172173,1.9138902,48 Migrating Int Pbx3          
66852,-24.401794,18.355759,53 Unresolved                  
47558,-15.876633,6.8147125,53 Unresolved                  
122510,34.39289,19.249084,25 CB Granule Precursor        
99040,41.876972,13.660254,25 CB Granule Precursor        
4891,-25.142717,20.365953,53 Unresolved                  
13047,42.735416,13.594391,28 CB Granule                  
146969,41.16107,2.605853,28 CB Granule                  
100076,-14.301923,-35.195213,7 CTX PyrL2/L3 Met             
83672,48.73439,0.5994141,28 CB Granule                  
87850,7.1152806,-21.78237,53 Unresolved                  
101343,-47.03033,11.567225,53 Unresolved                  
117403,-38.727997,-3.9852312,53 Unresolved                  
148365,-31.095993,15.2234335,53 Unresolved                  
